1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
ieeexplore.ieee.org,2405:204:8301:6b50:61a2:4f32:f8c3:c042,-,-,[01/Dec/2017:00:01:46,-0500],POST /rest/search HTTP/1.1,200,52095,http://ieeexplore.ieee.org/search/searchresult.jsp?newsearch=true&queryText=Analysis%20of%20electric%20vehicles%20charging%20impact%20on%20grid%20voltage%20regulation,"Mozilla/5.0 (Linux; Android 5.0.2; SM-G530H Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",-,-,-,-,-,-,IsmeZGjuPL4-amguUqn,3625224,-,-,-,-,-,-,-,84b3a05b4421eeef5b90f63a138346f1
ieeexplore.ieee.org,158.132.122.186,-,5256,[01/Dec/2017:00:01:50,-0500],GET /mediastore/IEEE/content/media/7787253/7799968/7800018/7800018-fig-5-small.gif HTTP/1.1,200,18930,http://ieeexplore.ieee.org/document/7800018/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",wBjmKAbkuLS2gZIhWcFx2ByYuB79iitHBd*noLba5LEmy6SOC82x2BkTVIwx3Dx3D-18x2dXPOE5yzdyoDsoix2BefrHXeAx3Dx3DED52C8vOymnFjxxplmOInugx3Dx3D-seCuihlon4Yn6ravae9KzQx3Dx3D-x2BoJmAJK1Z3DbmTWzFvGVAAx3Dx3D,-,-,-,-,-,riUjqioYO1p-aRCqdxz,61466,-,-,-,-,-,-,-,43abbe8a947eea8574f29361aeb96c3d
ieeexplore.ieee.org,158.132.122.186,-,5256,[01/Dec/2017:00:01:50,-0500],GET /mediastore/IEEE/content/media/7787253/7799968/7800018/7800018-fig-6-small.gif HTTP/1.1,200,77111,http://ieeexplore.ieee.org/document/7800018/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",wBjmKAbkuLS2gZIhWcFx2ByYuB79iitHBd*noLba5LEmy6SOC82x2BkTVIwx3Dx3D-18x2dXPOE5yzdyoDsoix2BefrHXeAx3Dx3DED52C8vOymnFjxxplmOInugx3Dx3D-seCuihlon4Yn6ravae9KzQx3Dx3D-x2BoJmAJK1Z3DbmTWzFvGVAAx3Dx3D,-,-,-,-,-,riUjqioYO1p-aRCqdxz,71262,-,-,-,-,-,-,-,43abbe8a947eea8574f29361aeb96c3d
ieeexplore.ieee.org,210.94.174.253,-,7800,[01/Dec/2017:00:01:50,-0500],GET /search/searchresult.jsp?reload=true&action=search&sortType=&rowsPerPage=&searchField=Search_All_Text&matchBoolean=true&queryText=(%EB%B0%98%EB%A0%A4%EA%B2%AC%20%EA%B2%BD%EC%B0%B0) HTTP/1.1,200,35764,http://ieeexplore.ieee.org/search/searchresult.jsp?action=search&sortType=&rowsPerPage=&searchField=Search_All_Text&matchBoolean=true&queryText=(%EB%B0%98%EB%A0%A4%EA%B2%AC%20%EA%B2%BD%EC%B0%B0),Mozilla/5.0 (Windows; U; Windows NT 5.1; ko; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5,wBjmKAbkuLRNyfxxDiRIkgAA7fbhTFfNh*RVhv423rnIjqx2Fn3qfJoZGwx3Dx3D-18x2dXPOE5yzdyoAVa0lgrsEC0Qx3Dx3DVPx2Bon87UKXRRuvZBpiRmqQx3Dx3D-seCuihlon4Yn6ravae9KzQx3Dx3D-x2BoJmAJK1Z3DbmTWzFvGVAAx3Dx3D,-,-,-,-,-,-,181823,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,128.83.63.20,-,53302,[01/Dec/2017:00:01:50,-0500],POST /xpl/downloadCitations HTTP/1.1,200,904,http://ieeexplore.ieee.org/document/963777/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",FAcONgsm7r6jwx2BMqEjjC7shGHPbW2DDB*ZsIVRlBKC1czF1lJkLUp2gx3Dx3D-18x2dFRvganx2FZ8Ed6ZPQtUZbfUAx3Dx3DPrm7Uww73LMBKalqRQk4cAx3Dx3D-seCuihlon4Yn6ravae9KzQx3Dx3D-x2BoJmAJK1Z3DbmTWzFvGVAAx3Dx3D,-,-,-,-,-,-,152930,-,-,-,-,-,-,-,7b54b149ba3f4ba91a374fc7283e140c
ieeexplore.ieee.org,133.11.92.29,-,-,[01/Dec/2017:00:01:49,-0500],GET /abstract/document/6656260/ HTTP/1.1,200,43687,https://scholar.google.com/scholar?hl=zh-CN&as_sdt=1%2C5&q=distributed+polling&btnG=,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299",-,-,-,-,-,-,Iu65F7yzw0k-aiGwwaL,1248359,-,-,-,-,-,-,-,53e26f687b885a55f6cdaf957294c456
ieeexplore.ieee.org,63.128.163.21,-,-,[01/Dec/2017:00:01:50,-0500],GET /virtual-journals/rfic?ReturnUrl=https://www.whitehatsec.com/ HTTP/1.1,302,409,http://ieeexplore.ieee.org/Xplorehelp/partials/browsing-ieee-xplore/browsing-by-content-type.html,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:13.0) Gecko/20100101 Firefox/13.0.1 WhiteHat Security,-,-,-,-,-,-,-,38269,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,166.104.205.219,-,7837,[01/Dec/2017:00:01:50,-0500],GET /Xplorehelp/img/Google_Play_Badge_100x30.png HTTP/1.1,200,3578,http://tpc.googlesyndication.com/safeframe/1-0-14/html/container.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; ; NCLIENT50A_AAP62C8C89A8CA) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",wBjmKAbkuLRWxxSIpBokLEpHUuhjBAYyL*jxxawZHgE4uOk752bZgf3x2BQx3Dx3D-18x2dXPOE5yzdyoAa4tn0JGiq6Ax3Dx3DCa9tItj3tnix2BgQDP5oxxqlgx3Dx3D-seCuihlon4Yn6ravae9KzQx3Dx3D-x2BoJmAJK1Z3DbmTWzFvGVAAx3Dx3D,-,-,-,-,-,NYQ8obFBsEF-amg0Z3G,502,-,-,-,-,-,-,-,7386276ffef0bd06510f1933152c1ede
ieeexplore.ieee.org,203.110.242.15,-,12769,[01/Dec/2017:00:01:50,-0500],GET /ielx5/7569/20622/00953843.pdf?tp=&arnumber=953843&isnumber=20622 HTTP/1.1,206,365191,http://ieeexplore.ieee.org/ielx5/7569/20622/00953843.pdf?tp=&arnumber=953843&isnumber=20622,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36",FAcONgsm7r6SKXa1GKnupRZwCNYCb3Hw*M3ruBkaeIEmrxxQyNvDGvLwx3Dx3D-18x2dyVBzf68eMjMILyGpmx2Fh9wgx3Dx3DgsXRl3YQECmVxxAlt7koahgx3Dx3D-ICiWWFk1V0sztTx2FaouVejAx3Dx3D-HkZjWsU0yPIC0RD8x2BnFD6Ax3Dx3D,-,-,-,-,-,4WGH8QkQ0iv-alkYCqo,3104,-,-,-,-,-,-,-,0931068a97ac2f22e8984b0579589c80
ieeexplore.ieee.org,115.248.19.162,-,-,[01/Dec/2017:00:01:48,-0500],GET /xpl/aboutJournal.jsp?punumber=12 HTTP/1.1,200,568816,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=12,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3278.0 Safari/537.36",-,-,-,-,-,-,WNLd7zrRU4w-aBSayq0,1882039,-,-,-,-,-,-,-,414851367eefb90fcc799d5883e55888
ieeexplore.ieee.org,172.104.96.15,-,-,[01/Dec/2017:00:01:50,-0500],GET /document/6564564/?reload=true HTTP/1.1,200,42942,https://www.google.com/,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",-,-,-,-,-,-,-,454539,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,183.82.123.162,-,-,[01/Dec/2017:00:01:50,-0500],GET /rest/document/1603534/snippet HTTP/1.1,200,779,http://ieeexplore.ieee.org/document/1603534/,Mozilla/5.0 (Windows NT 6.1; rv:58.0) Gecko/20100101 Firefox/58.0,-,-,-,-,-,-,zMeNOyfCRqj-actRG4g,99345,-,-,-,-,-,-,-,b22562f0c4de9338136c1892cfc23961
ieeexplore.ieee.org,166.104.205.219,-,7837,[01/Dec/2017:00:01:50,-0500],GET /rest/document/7566243?logAccess=true HTTP/1.1,200,34113,http://ieeexplore.ieee.org/document/7566243/?reload=true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; ; NCLIENT50A_AAP62C8C89A8CA) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",wBjmKAbkuLRWxxSIpBokLEpHUuhjBAYyL*jxxawZHgE4uOk752bZgf3x2BQx3Dx3D-18x2dXPOE5yzdyoAa4tn0JGiq6Ax3Dx3DCa9tItj3tnix2BgQDP5oxxqlgx3Dx3D-seCuihlon4Yn6ravae9KzQx3Dx3D-x2BoJmAJK1Z3DbmTWzFvGVAAx3Dx3D,-,-,-,-,-,NYQ8obFBsEF-amg0Z3G,345746,-,-,-,-,-,-,-,7386276ffef0bd06510f1933152c1ede
ieeexplore.ieee.org,71.205.152.98,-,-,[01/Dec/2017:00:01:50,-0500],GET /mediastore/IEEE/content/freeimages/58/5116844/5116869/5116869-photo-3-small.gif HTTP/1.1,200,84120,http://ieeexplore.ieee.org/document/5116869/?reload=true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",-,-,-,-,-,-,R3me0XykkQz-amg0aUh,147086,-,-,-,-,-,-,-,01d3fc717ed676cffdb3ef2449fab434
ieeexplore.ieee.org,71.205.152.98,-,-,[01/Dec/2017:00:01:50,-0500],GET /mediastore/IEEE/content/freeimages/58/5116844/5116869/5116869-photo-2-small.gif HTTP/1.1,200,187352,http://ieeexplore.ieee.org/document/5116869/?reload=true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",-,-,-,-,-,-,R3me0XykkQz-amg0aUh,268983,-,-,-,-,-,-,-,01d3fc717ed676cffdb3ef2449fab434
ieeexplore.ieee.org,63.128.163.21,-,-,[01/Dec/2017:00:01:50,-0500],GET /virtual-journals/rfic?-s HTTP/1.1,302,337,http://ieeexplore.ieee.org/Xplorehelp/partials/browsing-ieee-xplore/browsing-by-content-type.html,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:13.0) Gecko/20100101 Firefox/13.0.1 WhiteHat Security,-,-,-,-,-,-,-,42071,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,14.139.226.10,-,12786,[01/Dec/2017:00:01:50,-0500],GET /ielx7/4267003/8052178/07358085.pdf?tp=&arnumber=7358085&isnumber=8052178 HTTP/1.1,206,128000,http://ieeexplore.ieee.org/ielx7/4267003/8052178/07358085.pdf?tp=&arnumber=7358085&isnumber=8052178,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",FVIMyKBE0x2FdBrRVDJ39KEeYRAk4O20Gj*rt1Rn8XSnvW8bSlr9Ab4YAx3Dx3D-18x2dEg6cSZ6xxadMILyGpmx2Fh9wgx3Dx3DcjMoox2FkmnGx2B1x2FpeXKR0b3Qx3Dx3D-seCuihlon4Yn6ravae9KzQx3Dx3D-x2BoJmAJK1Z3DbmTWzFvGVAAx3Dx3D,-,254,12786,0,12786,vJpg0PhE0UX-amdFneP,47014,-,-,-,-,-,-,NA,50a32e89e2275af5ed9935e44c5458d5
ieeexplore.ieee.org,71.205.152.98,-,-,[01/Dec/2017:00:01:50,-0500],GET /mediastore/IEEE/content/freeimages/58/5116844/5116869/5116869-photo-1-small.gif HTTP/1.1,200,147496,http://ieeexplore.ieee.org/document/5116869/?reload=true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",-,-,-,-,-,-,R3me0XykkQz-amg0aUh,496746,-,-,-,-,-,-,-,01d3fc717ed676cffdb3ef2449fab434
ieeexplore.ieee.org,210.47.24.100,-,-,[01/Dec/2017:00:01:49,-0500],GET /rest/document/4400459/toc HTTP/1.1,200,2282,http://ieeexplore.ieee.org/abstract/document/4400459/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,-,-,-,-,-,-,dych1zOjLeW-ae2iEw1,1451861,-,-,-,-,-,-,-,f22e5d0b2ed926af247d5377329bc221
ieeexplore.ieee.org,2405:204:3223:a1f8:ac3e:8fd4:d2e6:577c,-,-,[01/Dec/2017:00:01:50,-0500],GET /favicon.ico HTTP/1.1,200,1406,-,"Mozilla/5.0 (Linux; U; Android 7.0; en-US; Redmi Note 4 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/40.0.2214.89 UCBrowser/11.4.8.1012 Mobile Safari/537.36",-,-,-,-,-,-,uN21TSw5huP-amg0Xgw,301,-,-,-,-,-,-,-,100a5d8645dab54aea2d86676daa67b6
ieeexplore.ieee.org,129.128.216.34,-,7064,[01/Dec/2017:00:01:50,-0500],GET /search/searchresult.jsp?action=search&newsearch=true&searchField=Search_All&matchBoolean=true&queryText=(%22Authors%22:beccari%20c)&refinements=4294967119&ranges=1966_1976_Year HTTP/1.1,200,35928,http://ieeexplore.ieee.org/search/advsearch.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063",D8ni60xxChDx2BmLS0NTWnsFX7x2F9gFDx2FfLX*x2Bjrn0Ex2BSRetpUFQ34qRj3gx3Dx3D-18x2dgkgDQRBwGiVTPTpUU0DGKQx3Dx3DebCO6KVzKT0NSWPMsgxxiDQx3Dx3D-74WfbdZD876j9q2bPIopZAx3Dx3D-hSx2Fy2PwxxNx2B4GkiZY7zyx2B7gx3Dx3D,-,-,-,-,-,-,229806,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,63.128.163.21,-,-,[01/Dec/2017:00:01:50,-0500],GET /virtual-journals/rfic?whscheck=whscheck HTTP/1.1,302,367,http://ieeexplore.ieee.org/Xplorehelp/partials/browsing-ieee-xplore/browsing-by-content-type.html,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:13.0) Gecko/20100101 Firefox/13.0.1 WhiteHat Security,-,-,-,-,-,-,-,35906,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,117.193.63.219,-,-,[01/Dec/2017:00:01:50,-0500],GET /Xplore/home.jsp HTTP/1.1,200,52708,-,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",-,-,-,-,-,-,qw7mdAcMbCD-agsmhql,65441,-,-,-,-,-,-,-,2fa47dd970780a2efcf005df098490a6
ieeexplore.ieee.org,180.153.236.43,-,-,[01/Dec/2017:00:01:50,-0500],GET /document/5339079/citations?reload=true HTTP/1.1,200,43132,http://ieeexplore.ieee.org:80/document/5339079/citations?reload=true,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.2.2661.102 Safari/537.36; 360Spider",-,-,-,-,-,-,-,130319,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,158.132.122.186,-,5256,[01/Dec/2017:00:01:51,-0500],GET /mediastore/IEEE/content/media/7787253/7799968/7800018/7800018-fig-7-small.gif HTTP/1.1,200,12911,http://ieeexplore.ieee.org/document/7800018/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",wBjmKAbkuLS2gZIhWcFx2ByYuB79iitHBd*noLba5LEmy6SOC82x2BkTVIwx3Dx3D-18x2dXPOE5yzdyoDsoix2BefrHXeAx3Dx3DED52C8vOymnFjxxplmOInugx3Dx3D-seCuihlon4Yn6ravae9KzQx3Dx3D-x2BoJmAJK1Z3DbmTWzFvGVAAx3Dx3D,-,-,-,-,-,riUjqioYO1p-aRCqdxz,28460,-,-,-,-,-,-,-,43abbe8a947eea8574f29361aeb96c3d
ieeexplore.ieee.org,183.82.123.162,-,-,[01/Dec/2017:00:01:50,-0500],GET /mediastore/IEEE/content/freeimages/7728/33691/1603534/1603534-photo-2-small.gif HTTP/1.1,200,141568,http://ieeexplore.ieee.org/document/1603534/,Mozilla/5.0 (Windows NT 6.1; rv:58.0) Gecko/20100101 Firefox/58.0,-,-,-,-,-,-,zMeNOyfCRqj-actRG4g,159394,-,-,-,-,-,-,-,b22562f0c4de9338136c1892cfc23961
ieeexplore.ieee.org,190.100.103.157,-,-,[01/Dec/2017:00:01:51,-0500],GET /rest/document/1563410/toc HTTP/1.1,200,1792,http://ieeexplore.ieee.org/document/1563410/?reload=true,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",-,-,-,-,-,-,bmso3D5gAG2-amgxVb6,29039,-,-,-,-,-,-,-,c8d3fd04149e53e9efb01a7d88e5e6a9
ieeexplore.ieee.org,183.82.123.162,-,-,[01/Dec/2017:00:01:50,-0500],GET /mediastore/IEEE/content/freeimages/7728/33691/1603534/1603534-photo-1-small.gif HTTP/1.1,200,141938,http://ieeexplore.ieee.org/document/1603534/,Mozilla/5.0 (Windows NT 6.1; rv:58.0) Gecko/20100101 Firefox/58.0,-,-,-,-,-,-,zMeNOyfCRqj-actRG4g,187311,-,-,-,-,-,-,-,b22562f0c4de9338136c1892cfc23961
ieeexplore.ieee.org,202.31.198.48,-,22460,[01/Dec/2017:00:01:50,-0500],GET /rest/document/6819452/similar HTTP/1.1,200,4226,http://ieeexplore.ieee.org/document/6819452/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",FAcONgsm7r7CrVg4zZL2LRHgP5x2BjHHx2F0*nVwY2ZTnIRelpJPZ6ooqhAx3Dx3D-18x2dCLlEzduyoFoILyGpmx2Fh9wgx3Dx3DZRimEvwujVeuJrd5ciGcFAx3Dx3D-gdpPDF74rjhVhbSezWo23Ax3Dx3D-hAF6CbSbyWBiTg9Gw04M9Ax3Dx3D,-,-,-,-,-,mObINPRGDSp-Z0R5mIH,390663,-,-,-,-,-,-,-,a6e283c59ae0076bea83e506637fd3b5
ieeexplore.ieee.org,157.55.39.153,-,-,[01/Dec/2017:00:01:51,-0500],GET /iel5/7568/20621/00953692.pdf?arnumber=953692 HTTP/1.1,301,287,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),-,-,-,-,-,-,-,146,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,68.180.229.100,-,-,[01/Dec/2017:00:01:51,-0500],GET /Xplore/login.jsp?url=http%3A%2F%2Fieeexplore.ieee.org%2Fstamp%2Fstamp.jsp%3Farnumber%3D1197134&authDecision=-203 HTTP/1.1,302,577,-,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp),-,-,-,-,-,-,-,20979,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,183.82.123.162,-,-,[01/Dec/2017:00:01:51,-0500],GET /mediastore/IEEE/content/freeimages/7728/33691/1603534/1603534-photo-3-small.gif HTTP/1.1,200,129480,http://ieeexplore.ieee.org/document/1603534/,Mozilla/5.0 (Windows NT 6.1; rv:58.0) Gecko/20100101 Firefox/58.0,-,-,-,-,-,-,zMeNOyfCRqj-actRG4g,68648,-,-,-,-,-,-,-,b22562f0c4de9338136c1892cfc23961
ieeexplore.ieee.org,183.82.123.162,-,-,[01/Dec/2017:00:01:51,-0500],GET /mediastore/IEEE/content/freeimages/7728/33691/1603534/1603534-photo-5-small.gif HTTP/1.1,200,139152,http://ieeexplore.ieee.org/document/1603534/,Mozilla/5.0 (Windows NT 6.1; rv:58.0) Gecko/20100101 Firefox/58.0,-,-,-,-,-,-,zMeNOyfCRqj-actRG4g,58417,-,-,-,-,-,-,-,b22562f0c4de9338136c1892cfc23961
ieeexplore.ieee.org,210.94.174.253,-,7800,[01/Dec/2017:00:01:50,-0500],POST /rest/search HTTP/1.1,200,0,http://ieeexplore.ieee.org/search/searchresult.jsp?action=search&sortType=&rowsPerPage=&searchField=Search_All_Text&matchBoolean=true&queryText=(%EB%B0%98%EB%A0%A4%EA%B2%AC%20%EA%B2%BD%EC%B0%B0),Mozilla/5.0 (Windows; U; Windows NT 5.1; ko; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5,wBjmKAbkuLRNyfxxDiRIkgAA7fbhTFfNh*RVhv423rnIjqx2Fn3qfJoZGwx3Dx3D-18x2dXPOE5yzdyoAVa0lgrsEC0Qx3Dx3DVPx2Bon87UKXRRuvZBpiRmqQx3Dx3D-seCuihlon4Yn6ravae9KzQx3Dx3D-x2BoJmAJK1Z3DbmTWzFvGVAAx3Dx3D,-,-,-,-,-,-,360344,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,183.82.123.162,-,-,[01/Dec/2017:00:01:51,-0500],GET /mediastore/IEEE/content/freeimages/7728/33691/1603534/1603534-photo-4-small.gif HTTP/1.1,200,145693,http://ieeexplore.ieee.org/document/1603534/,Mozilla/5.0 (Windows NT 6.1; rv:58.0) Gecko/20100101 Firefox/58.0,-,-,-,-,-,-,zMeNOyfCRqj-actRG4g,83661,-,-,-,-,-,-,-,b22562f0c4de9338136c1892cfc23961
ieeexplore.ieee.org,183.82.123.162,-,-,[01/Dec/2017:00:01:51,-0500],GET /mediastore/IEEE/content/freeimages/7728/33691/1603534/1603534-photo-6-small.gif HTTP/1.1,200,139331,http://ieeexplore.ieee.org/document/1603534/,Mozilla/5.0 (Windows NT 6.1; rv:58.0) Gecko/20100101 Firefox/58.0,-,-,-,-,-,-,zMeNOyfCRqj-actRG4g,94757,-,-,-,-,-,-,-,b22562f0c4de9338136c1892cfc23961
ieeexplore.ieee.org,128.151.13.153,-,8573,[01/Dec/2017:00:01:51,-0500],GET /stamp/stamp.jsp?tp=&arnumber=7934029 HTTP/1.1,200,4095,http://ieeexplore.ieee.org/search/searchresult.jsp?queryText=MRAM&newsearch=true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",4PsqssNUSx2BJMGLR9id3aEnCfPZ9dK3cF*iJX6SLtDOSTpVI6itG2R3Ax3Dx3D-18x2dDhEU7IEIwx2BfXs0XqhOfBNgx3Dx3DavcvScIYlVaScQcKX4CpZgx3Dx3D-seCuihlon4Yn6ravae9KzQx3Dx3D-x2BoJmAJK1Z3DbmTWzFvGVAAx3Dx3D,-,254,8573,0,8573,ckUTIROIKBG-aSmZnD1,225772,-,-,-,-,-,-,NA,3810d7e1772cd25541350c33d8f01f85
ieeexplore.ieee.org,2001:250:7401:8102:495c:71e6:3472:6df3,-,-,[01/Dec/2017:00:01:51,-0500],GET /rest/document/4400459/snippet HTTP/1.1,200,898,http://ieeexplore.ieee.org/abstract/document/4400459/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,-,-,-,-,-,-,dych1zOjLeW-ae2iEw1,82022,-,-,-,-,-,-,-,f22e5d0b2ed926af247d5377329bc221
ieeexplore.ieee.org,133.8.16.156,-,-,[01/Dec/2017:00:01:50,-0500],POST /servlet/LoginModalController HTTP/1.1,200,165,http://ieeexplore.ieee.org/Xplore/guesthome.jsp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/604.3.5 (KHTML, like Gecko) Version/11.0.1 Safari/604.3.5",-,-,-,-,-,-,90llP7yNeMN-aY6yJk7,428206,-,-,-,-,-,-,-,0088bf19a96f6b6cd5e15a00082b70fe
ieeexplore.ieee.org,103.27.9.50,-,-,[01/Dec/2017:00:01:50,-0500],GET /xpl/tocresult.jsp?isnumber=4358746 HTTP/1.1,200,412455,https://www.google.co.in/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",-,-,-,-,-,-,3DmCBEYsBuR-Z1fMb3X,1009169,-,-,-,-,-,-,-,4d7ab2482aa7f7efe740acf8ff2d57eb
ieeexplore.ieee.org,138.15.240.117,-,9233,[01/Dec/2017:00:01:50,-0500],GET /rest/document/7299057/similar HTTP/1.1,200,4144,http://ieeexplore.ieee.org/document/7299057/?reload=true,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:49.0) Gecko/20100101 Firefox/49.0,wBjmKAbkuLT66RT15Auqx2BHNcDNd8uvZs*S6uPFsZ84kDUhx2B82sqqNlgx3Dx3D-18x2dXPOE5yzdyoCix2BC4bxxs5fRAx3Dx3DtjJdQ83yJiCRJtfuVGjpgwx3Dx3D-seCuihlon4Yn6ravae9KzQx3Dx3D-x2BoJmAJK1Z3DbmTWzFvGVAAx3Dx3D,-,-,-,-,-,-,425975,-,-,-,-,-,-,-,-
ieeexplore.ieee.org,71.205.152.98,-,-,[01/Dec/2017:00:01:51,-0500],GET /Xplorehelp/img/Leaderboard_091217_Latest.png HTTP/1.1,200,73937,http://tpc.googlesyndication.com/safeframe/1-0-14/html/container.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",-,-,-,-,-,-,R3me0XykkQz-amg0aUh,1470,-,-,-,-,-,-,-,01d3fc717ed676cffdb3ef2449fab434
ieeexplore.ieee.org,147.47.123.157,-,5867,[01/Dec/2017:00:01:50,-0500],GET /document/6205647/ HTTP/1.1,200,46633,http://ieeexplore.ieee.org/abstract/document/6205647/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",DiRZMGpx2BeD2cSThq5Le0adacG3m1RiYW*lil02ATUdXnx2FFCA8KihIPgx3Dx3D-18x2dt9AbVghfUDKix2BC4bxxs5fRAx3Dx3DiBx2FG2YhW5ds3HKObW5rSngx3Dx3D-74WfbdZD876j9q2bPIopZAx3Dx3D-hSx2Fy2PwxxNx2B4GkiZY7zyx2B7gx3Dx3D,-,-,-,-,-,7auEbdaEFLF-ac3bxmv,524917,-,-,-,-,-,-,-,2c55151e201dd8c883046f16cccdf989
ieeexplore.ieee.org,71.205.152.98,-,-,[01/Dec/2017:00:01:51,-0500],GET /Xplorehelp/img/Google_Play_Badge_100x30.png HTTP/1.1,200,3578,http://tpc.googlesyndication.com/safeframe/1-0-14/html/container.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",-,-,-,-,-,-,R3me0XykkQz-amg0aUh,637,-,-,-,-,-,-,-,01d3fc717ed676cffdb3ef2449fab434
